"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3NXNZ5RS1BA43JKEJ5OGHPQBM9D97D","A24RQYIDMV7OPK","Rejected","Wed Nov 27 14:26:19 PST 2019","Wed Nov 27 14:33:45 PST 2019","Sat Nov 30 14:33:45 PST 2019","","Wed Nov 27 15:29:40 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","446","0% (0/2)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3OS4RQUCRAS065EHZ80OWNYI8XZBFT","A2G92T4A1U377C","Rejected","Wed Nov 27 14:26:20 PST 2019","Wed Nov 27 14:33:33 PST 2019","Sat Nov 30 14:33:33 PST 2019","","Wed Nov 27 15:29:40 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","433","50% (1/2)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3PH3VY7DJMAYZP3SVBQRMTRLU3AWZH","A3ODGLELT1TPX","Approved","Wed Nov 27 14:36:06 PST 2019","Wed Nov 27 14:42:55 PST 2019","Sat Nov 30 14:42:55 PST 2019","Wed Nov 27 22:55:38 PST 2019","","","409","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3PMBY0YE28GAF0FAAMWRXBIPNK49C6","AJ7736S2PQ65E","Approved","Wed Nov 27 14:27:42 PST 2019","Wed Nov 27 14:35:09 PST 2019","Sat Nov 30 14:35:09 PST 2019","Wed Nov 27 22:55:38 PST 2019","","","447","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3QEMNNSB2YCG69XVVLTI3L91DUS7DS","A2NCHHE08W2LBH","Approved","Wed Nov 27 14:29:09 PST 2019","Wed Nov 27 14:35:48 PST 2019","Sat Nov 30 14:35:48 PST 2019","Wed Nov 27 22:55:39 PST 2019","","","399","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3QHK8ZVMINVM6XODLJ3MR0325TLBLY","A7A06O2RUJ0LB","Rejected","Wed Nov 27 14:37:05 PST 2019","Wed Nov 27 14:44:34 PST 2019","Sat Nov 30 14:44:34 PST 2019","","Wed Nov 27 15:29:40 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","449","0% (0/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3RRCEFRB7NPQ8PHSFR455J1RJ7Q4BY","AGX171Q54YXPI","Approved","Wed Nov 27 14:26:33 PST 2019","Wed Nov 27 14:31:36 PST 2019","Sat Nov 30 14:31:36 PST 2019","Wed Nov 27 22:55:39 PST 2019","","","303","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3RXPCZQMQQO577SK8VDH8WLLN081GZ","A1O6NAOVMJ1XVC","Rejected","Wed Nov 27 14:25:59 PST 2019","Wed Nov 27 14:32:54 PST 2019","Sat Nov 30 14:32:54 PST 2019","","Wed Nov 27 15:29:40 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","415","0% (0/2)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3RYC5T2D746ZDPK098IJ8WHQSPQPRO","ADXRJFEHIDXRE","Approved","Wed Nov 27 14:37:39 PST 2019","Wed Nov 27 14:42:30 PST 2019","Sat Nov 30 14:42:30 PST 2019","Wed Nov 27 22:55:39 PST 2019","","","291","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3S96KQ6I9NH347U28OWJ8H1J2RJDTA","A3QU964EOJXS56","Rejected","Wed Nov 27 14:26:07 PST 2019","Wed Nov 27 14:30:37 PST 2019","Sat Nov 30 14:30:37 PST 2019","","Wed Nov 27 15:29:40 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","270","0% (0/2)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3SUWZRL0MZQ2UFXQ86ZA3PRQIV9E6T","A2I4PRZ9IZMKON","Approved","Wed Nov 27 14:26:33 PST 2019","Wed Nov 27 14:31:36 PST 2019","Sat Nov 30 14:31:36 PST 2019","Wed Nov 27 22:55:39 PST 2019","","","303","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3TE22NPXPCP6NQWJ0CUIX5VL9FA44T","A2K9PB0U45O0MU","Approved","Wed Nov 27 14:37:37 PST 2019","Wed Nov 27 14:42:07 PST 2019","Sat Nov 30 14:42:07 PST 2019","Wed Nov 27 22:55:39 PST 2019","","","270","100% (2/2)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3TUI152ZZC0WKWMYBRIT2APNTNH1QU","A5WAWW70PYRP","Approved","Wed Nov 27 14:26:29 PST 2019","Wed Nov 27 14:32:43 PST 2019","Sat Nov 30 14:32:43 PST 2019","Wed Nov 27 22:55:39 PST 2019","","","374","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3TVSS0C0E2D2DDUTPJ1905Q497OWT1","A1OL6SGGVGXH5J","Rejected","Wed Nov 27 14:26:02 PST 2019","Wed Nov 27 14:33:50 PST 2019","Sat Nov 30 14:33:50 PST 2019","","Wed Nov 27 15:29:41 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","468","0% (0/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3U5JL4WY5LMXLSKTKNWNUGSJ2ADX4Z","AOYQ6FLVQO6JJ","Rejected","Wed Nov 27 14:26:22 PST 2019","Wed Nov 27 14:28:56 PST 2019","Sat Nov 30 14:28:56 PST 2019","","Wed Nov 27 15:29:41 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","154","0% (0/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3VBEN272MLC51RRELES14X8UD0LGSY","A3RQBXJQOOEX3S","Approved","Wed Nov 27 14:26:29 PST 2019","Wed Nov 27 14:33:05 PST 2019","Sat Nov 30 14:33:05 PST 2019","Wed Nov 27 22:55:39 PST 2019","","","396","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3VELCLL3GLWZT7WPXB7ZQBL9ML8F1E","A3EVD0CT5NH0E3","Approved","Wed Nov 27 14:29:34 PST 2019","Wed Nov 27 14:36:21 PST 2019","Sat Nov 30 14:36:21 PST 2019","Wed Nov 27 22:55:39 PST 2019","","","407","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3WQQ9FUS6B7RRQ4URUUIMVHWLTMB8C","AO2WNSGOXAX52","Rejected","Wed Nov 27 14:26:09 PST 2019","Wed Nov 27 14:28:06 PST 2019","Sat Nov 30 14:28:06 PST 2019","","Wed Nov 27 15:29:41 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","117","0% (0/2)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3X0H8UUIT211YDHE0JWJQ0UI7OAWSC","A2W0LNNUHHVIG2","Approved","Wed Nov 27 14:25:59 PST 2019","Wed Nov 27 14:31:35 PST 2019","Sat Nov 30 14:31:35 PST 2019","Wed Nov 27 22:55:39 PST 2019","","","336","100% (2/2)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3YDGXNSEO0776RJLCFKVEHBQB1548Z","A2HX13XTRKDD9C","Rejected","Wed Nov 27 14:26:08 PST 2019","Wed Nov 27 14:30:06 PST 2019","Sat Nov 30 14:30:06 PST 2019","","Wed Nov 27 15:29:41 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","238","0% (0/2)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3YDGXNSEO0776RJLCFKVEHBQB16844","ALHT37PYQA05D","Approved","Wed Nov 27 14:37:50 PST 2019","Wed Nov 27 14:44:44 PST 2019","Sat Nov 30 14:44:44 PST 2019","Wed Nov 27 22:55:40 PST 2019","","","414","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3YGXWBAF71U9IU9YTR00G3791SR4C6","A2HUTXBZ4YCVYT","Rejected","Wed Nov 27 14:37:35 PST 2019","Wed Nov 27 14:40:18 PST 2019","Sat Nov 30 14:40:18 PST 2019","","Wed Nov 27 15:29:41 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","163","0% (0/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3Z4AIRP3C7QGTTNAX5DLWILGQQ3X1M","A1WSSSEYTPLEUW","Rejected","Wed Nov 27 14:36:28 PST 2019","Wed Nov 27 14:45:07 PST 2019","Sat Nov 30 14:45:07 PST 2019","","Wed Nov 27 15:29:41 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","519","0% (0/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
